"","Doctor_words"
"79","  Yeah, okay.  Sounds good and it sounds like you still, you love playing with your grandkids and like walks are good.  (Laughs) Okay.  Sounds good.  Is there anything else that has been concerning you that we have not talked about yet?"
"80","  Okay.  So, I think what might make sense to me and you let me know what you think is definitely getting another A1c because usually, we do that every three months for someone with diabetes if the A1c has not been super stable and yours has been sort of creeping up, so it will be helpful to get another check on that and see how it is doing.  So, I mean coming in for labs or going somewhere for labs.  And I think at the same time, it might be nice, we have sort of a panel of lab tests that we often do for fatigue and they will check.  These do not seem super likely with you, but just to check to make sure.  We will check like what the iron levels in your blood are because that carries oxygen that can make you tired.  And the other thing that often we can check, although I did not ask you the questions for is your thyroid function.  Because that can make you a little bit tired.  Have you noticed any weight gain in the last six months?"
"81","  No, okay. Any like hair loss?"
"82","  Okay.  Yeah.  Not like unusual, okay. And any like, times where you are feeling cold when other people around you are not?  Anything like that?"
"83","  (Laughs) Okay.  Okay.  So, those are sort of the main things.  I think you also had on your chart hyperlipidemia.  Does sound familiar?"
"84","  It means like high cholesterol often?"
"85","  Yeah, okay.  If you would be okay with that, it might be worth also checking just your blood levels like the cholesterol and the lipids and see how they are doing."
"86","  Just because if you are getting your blood drawn, you can just sort of do those all.  And then I think the last thing that would probably be a good idea, because your A1c was up three months ago, and it does not sound like your medications changed at all at that time, I am too early if I assume to know about the dosages of these medications, but I will go like (laughs).  We will either increase the meds that you are on or we will add a new one.  I will have to talk to the doctor about the exact change that we would make."
"87","  But does that make sense to you?  All those things?"
"88","  Okay.  Is there anything else ?"
"89","  Okay.  So, we will start with those tests and then hopefully can schedule a followup shortly after you get those tests and discuss the results and what, if any sort of things we do about them.  Does that make sense?"
"90","  All right. So that will be the plan for now.  Yeah, unless you have any questions about any of that, I will let you go."
"91","  Okay.  All right.  Well, it was very nice to meet you."
"92","  All right.  Enjoy your afternoon."
"93","  Bye."
