"","Doctor_words"
"103","  Yes.  I think that’s something we want to check because if that’s high, you know that is something that could be really important to address to prevent bad things from happening down the road, you know things like heart attacks and strokes and all that kind of stuff.  We do not want to deal with that.  You are far, you are too young.  You have grandkids to take care of.  So thinking about that kind of preventative sort of care, I think that is something we should check while we are doing that.  Okay?  So I want to steal your blood.  I want you to think about those vegetables.  And then the other thing that I noticed here is that you have not had any kind of screening for colon cancer which is something that we recommend for folks your age, just to make sure we are not missing anything.  So there are a few ways we can do that.  And we think from a yearly test where we send you a little card and you put a little bit of poop on it and you send it in and they just look to see if there are any cells in there that were kind of funky and you do that every year, all the way up to like a colonoscopy, you know, where you drink a bunch of stuff, you get really acquainted with your own bathroom and then they you know put you to sleep and take a look at your whole colon.  The next thing about that is it lasts 10 years.  So where do you -- do you feel like either of those options are somewhere in between might be something you would be up for? "
"104","  Yes.  I think that would be a great thing too, because you know I mean there is more than one reason why you could have a little bit of blood in your stool, and it might be you know not even something you would have noticed right, because I am guessing you would probably notice if your toilet were full of blood or full of black stuff.  Right? But if there can be a little bit and if you are having those little things, it can be even from something like diverticulitis, or even some punctures in your colon or anything like that that can be a reason why you could be anemic.  Right? So just telling a little bit of oozing.  So I think we should check on that."
"105","  Okay.  And then I am going to want to have you come visit me again, so we can go over the results of all the stuff all right?"
"106","  Yeah, and then we can see kind of where you are at and we can make a good plan for addressing your diabetes where it is and then also working on kind of this more preventative stuff to make sure that we are not missing anything and that we are heading off stuff that we might really not want to deal with in the future.  Does that sound like a good plan for you?"
"107","  And while I am thinking about it, just a couple more questions before I let you get back to your day.  Any changes in your vision?"
"108","  Any numbness or tingling in your hands and feet?"
"109","  Yeah."
"110","  Good.  Definitely something to keep an eye on.  And if we are able to, when you come back if we can make it an in-person visit, we do like to just test your feet every year just to make sure we are monitoring that.  I know with you know COVID and with busy lives it is sometimes telephone or video is a good option.  So next time you see me in person, I think we should do that."
"111","  And you mentioned that you are peeing a lot, but any burning?"
"112","  Any blood?"
"113","  Any blood anywhere?"
"114","  Good, okay.  Some of the things that we think about with diabetes, just making sure you are not getting that numbness and tingling, making sure your vision is not changing, making sure your kidneys are doing good.  Then I am going to give you one more piece of homework and that is just to get your diabetic vision screening.  Do you think you could do that before the next time that we see each other?"
"115","  I will send you a referral.  Do you have MyChart?  Do you get the little notifications?"
"116","  Okay perfect.  I will put the information in there.  We can send a referral over to them and have them give you a call."
"117","  Okay.  So I am giving you homework and then we are going to check some labs and I am going to do some work on my end, and then you and I are going to get together, see how it went and talk about kind of where we are at and next steps.  Does that sound like a good plan? "
"118","  Excellent.  What questions do you have for me?"
"119","  Good deal.  Well, Freddie, it has been such a pleasure talking to you, thank you for coming to visit me today."
"120","  Enjoy the rest of your day."
