"","Doctor_words"
"62","  Okay, what about your father?  Anything on your father's side that we should know of?"
"63","  Okay.  And also, especially when we are establishing first time patients, I want to ask about any substance use like alcohol, cigarettes, marijuana?"
"64","  Okay."
"65","  Okay, how much beer do you drink in a week?"
"66","  Two a night, every night?"
"67","  Okay. And two like cans or two bottles?"
"68","  Okay.  And you said, no smoking.   Any other substance use, cocaine?"
"69","   Okay, alright.  And how it sounds like you are not taking any medications aside from over-the-counter ones when you need them."
"70","  Okay.  Alright.  And then also in terms of mental health questions like to ask about any like feelings of depression, hopelessness."
"71","  Okay, any thoughts of harming yourself or others?"
"72","  Okay.  And it sounds like you have a partner.  Any children?"
"73","  Okay.  Do you live with your partner or alone?"
"74","   Okay, in a house or apartment?"
"75","  Are you from the Seattle area?"
"76","  Nearby, nearby."
"77","  Alright.  Born and raised in this area, then?"
"78","   Okay and what do you do for work?"
"79","  General labor, okay.  How long have you been doing that for?"
"80","  Hmm, a long time then?"
"81","   Alright.  Umm, alright.  Well, thank you for sharing all of that.  You know, it is a lot of basic questions.  Due to like because you have not had a like a doctor visit in a really long time with giving, it looks like you are 58, is that right? "
"82","  Okay, given kind of that age group, there are a few things we like to screen for and basic stuff we can get like that would require like a lab draw.  Is that something that you are interested in getting?"
"83","  Yes, so there are like certain things that we like to test for and so we can check for things in your blood, like your cholesterol level, your electrolyte level like sodium, potassium, and sugar levels.  There are also other things we can check like for example, right now you might have an infection and so we can also see that in your blood results as well."
"84","  You would be interested in?"
"85","  Yeah, you have to…"
"86","  Right.  You would not do it yourself.  (Laughs) It would be a lab draw. Yes.  So you go in, they draw your blood, and then we can do a basic like just get a baseline of where you are at in terms of like cholesterol and sugar levels and whatnot and we can kind of go from there just to see where you are at. I know you (laughs) you sound very enthused about this."
"87","  I know."
"88","  Hmm.  That is understandable and also what I can do is like put in these orders and you can come in when it is convenient for you since it would not be attached to a visit."
"89","  Oh, I know.  It is not the most fun thing to go through, but usually they are really quick.  There is also other screenings that we offer, so there is colon cancer screening, which does require either a stool test or a colonoscopy, so that would be a camera going through your bowels.  Are you interested in either of those?"
"90","  Yeah (laughs)"
"91","  Yes, yeah.  So, there is a stool test option which you can, you can send a sample of your stool and they can just to screen for colon cancer and the other option would be to do the full colonoscopy."
"92","  Essentially, those are the two options they are looking at (laughs).  It is recommended and it is pretty helpful in terms of, especially if you have never had one yet."
"93","  And you can definitely take time to think about it.  Yeah, there is no urgency for that."
"94","  I know there are a lot of things to catch up on with 10 years without a doctor's visit."
"95","  Hmm, hmm.  I know and we can take it step by step too.  We do not have to do this all at once or make any decisions right now."
"96","  Yeah.  Any other questions you had about anything we covered, I know it was kind of a lot."
"97","  So, it sounds like right now, the main thing is I will check in about the COVID test and let you know if that is something you are interested in getting and then getting those lab results from your blood draw just to get a baseline and we can go from there.  I will touch base with you about any other screenings after you have some time to think about it."
"98"," It is about the colon cancer screening."
"99","  (laughs) Okay.  And again if you are feeling worse definitely you can always go into urgent care ER if you really feel like your cough is getting really bad."
"100","  Okay.  Do not want to miss any infections."
"101","  (laughs).  Does that sound okay?"
"102","  Yes, of course, it was lovely meeting you."
"103","  Of course, alright, I think now I can let you leave, I am not really sure."
"104","  That sounds good."
"105","  Nice to meet you."
